reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",I,"Cotton, silk and wool",0,0,1
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.6781437660272,4.7716765427172,0.0965494887525562
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.60750309360692,4.32071369999744,0.0953532128514056
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.680291005291,4.96424741946442,0.0965494887525562
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.638195153211,3.010252592281,0.11765
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.67804151653845,4.6063944185103,0.0965494887525562
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.63496770214562,4.44111081145564,0.0965494887525562
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.75579716793589,2.43593453258296,0.117548747591522
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.75579716793589,,0.117548747591522
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.73467912438199,4.83719150428536,0.0923073770491803
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.68017739474795,4.94451787399609,0.0965494887525562
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.8015796519411,3.64424931947819,0.0974899598393574
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.42157006245121,4.63556321159769,0.0933547131147541
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.63048543379869,4.06415373942377,0.0974899598393574
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.74280008924587,3.2608362663309,0.110430522088353
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.65365863750767,2.96591307999161,0.12795183044316
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.64897655658281,2.85082675115118,0.12795183044316
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.13588188898748,6.11788660281578,0.0497159509202454
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.55098967297762,6.63271141419637,0.0397397590361446
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.85199330213781,6.76657182832079,0.0381317919075145
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.85012004159403,6.6575876766691,0.0381317919075145
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.84982389876968,6.30172998387208,0.0397397590361446
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",8.33267472933297,6.92389683279653,0.0431414258188825
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.98209386635313,5.6614616042353,0.0497159509202454
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.81732857462234,6.31149938014693,0.0397397590361446
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.99145260050742,6.01205252096693,0.0593350409836065
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.11640617392151,6.00083409092748,0.0497159509202454
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.98209386635313,5.62984794674757,0.0497159509202454
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.98527120459636,5.73380764107785,0.0495568507157464
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.05447982405814,5.84904078132561,0.0426371485943775
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",6.98209386635313,5.68636127373512,0.0497159509202454
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",7.75112354178619,6.87047967463295,0.0397397590361446
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,,1
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",0,0,1
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.31622905354119,0.494652683131517,0.636328901734104
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.26198921297282,0.587370932071821,0.646501639344262
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25416714914261,0.622432995955484,0.648953169734151
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.31607812226309,0.52829281332062,0.636328901734104
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25516843130096,0.580038590330676,0.65010983935743
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25511823049775,0.516138214717597,0.65010983935743
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25577110278951,0.636965802986758,0.648373824130879
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.31618088398435,0.542200950216822,0.636328901734104
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.22736455557621,0.617098203124357,0.658672188139059
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25294955579895,0.595240231600632,0.65010983935743
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25294553973469,0.569357901833893,0.65010983935743
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.26215929494003,0.535651496296149,0.646433401639344
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25416714914261,0.632140445574296,0.648953169734151
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25417532910171,0.614860431423875,0.648953169734151
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.31622905354119,,0.636328901734104
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.25515638310819,0.524822034913263,0.65010983935743
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.80901280553122,1.18530078728918,0.225664417177914
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.81446160226386,1.22650572398385,0.226468442622951
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.80901280553122,1.22044908797029,0.225664417177914
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.73546678594367,1.4089370054127,0.255073603082852
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.80901280553122,1.28551448682493,0.225664417177914
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.72943225282082,1.19908353399558,0.260809638554217
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.73103867852363,1.3247049249463,0.257797590361446
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.72943225282082,1.21823312834797,0.260809638554217
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.73546678594367,1.32610090552428,0.255073603082852
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.81446160226386,1.14036844050664,0.226468442622951
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.80901280553122,1.35214338146798,0.225664417177914
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.73564711225857,1.26672238710058,0.258098795180723
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.80901280553122,1.25663473981863,0.225664417177914
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.73254470262001,1.28991975227074,0.257797590361446
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",S,"Mechanical, office and computing machinery",1.73806794201304,1.2614233324527,0.25411021194605
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,9.78143112075874,0.00645161290322581
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.370082815735,12.0106143058246,0.0062111801242236
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.5703125,11.2771983844697,0.00625
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,9.65835240818296,0.00645161290322581
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.5703125,11.5594372625788,0.00625
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.3255913978495,11.6978037392482,0.00645161290322581
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,9.68808135204456,0.00645161290322581
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,9.82546365691616,0.00645161290322581
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,,0.00645161290322581
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.5703125,11.6459111381216,0.00625
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.5703125,11.2027997255683,0.00625
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,9.71044534024325,0.00645161290322581
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.3225806451613,11.7089693929607,0.00645161290322581
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.5791925465839,11.5624344427851,0.0062111801242236
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.5041666666667,11.309910218569,0.00625
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.6188172043011,9.82098427913061,0.00645161290322581
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",16.4135483870968,17.5082802298144,0.00645161290322581
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",14.7039426523298,16.4735815855122,0
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",13.2200716845878,14.9662792626031,0
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.45625,12.406866586554,0.025
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",12.2003584229391,14.0498535275686,0
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.1304347826087,11.5142471937667,0.031055900621118
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.2375,11.6890088811596,0.025
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.425,12.5515663188369,0.025
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.4709677419355,12.5772859052993,0.0258064516129032
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.140625,11.6511565405679,0.025
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.2375,11.9421378360735,0.025
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",14.8329749103943,16.0149408486187,0
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",R,"Rubber, leather and footwear",10.2375,11.7911188725499,0.025
